age,appearances,assists,birth_date,birthplace,career_summary,club,created_at,current_situation,display_name,goals,height_cm,id,last_verified_at,league,name,nationality,photo_storage_path,photo_url,position,preferred_foot,shirt_number,slug,source_url,status,strengths,team_id,updated_at,weight_kg
,,,2001-12-12,,,Bayern Munich,2026-05-17T20:19:06.688+00:00,,Michael Olise,,,4269,,,Michael Olise,France,,,FW,,,michael-olise,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:26:00.404+00:00,
,,,2005-06-03,,,Paris Saint-Germain,2026-05-17T20:19:07.248+00:00,,Désiré Doué,,,4271,,,Désiré Doué,France,,,FW,,,desire-doue,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:26:00.952+00:00,
,,,1997-06-28,,,Crystal Palace,2026-05-17T20:19:07.822+00:00,,Jean-Philippe Mateta,,,4273,,,Jean-Philippe Mateta,France,,,FW,,,jean-philippe-mateta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,84,2026-05-17T20:26:02.068+00:00,
,,,1992-05-20,,,Marseille,2026-05-17T20:19:08.348+00:00,,Gerónimo Rulli,,,4275,,,Gerónimo Rulli,Argentina,,,GK,,,geronimo-rulli,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:03.086+00:00,
,,,1993-01-19,,,Crystal Palace,2026-05-17T20:19:08.87+00:00,,Walter Benítez,,,4277,,,Walter Benítez,Argentina,,,GK,,,walter-benitez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:03.634+00:00,
,,,2004-10-04,,,River Plate,2026-05-17T20:19:09.391+00:00,,Santiago Beltrán,,,4279,,,Santiago Beltrán,Argentina,,,GK,,,santiago-beltran,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:04.189+00:00,
,,,1992-08-31,,,Lyon,2026-05-17T20:19:09.968+00:00,,Nicolás Tagliafico,,,4281,,,Nicolás Tagliafico,Argentina,,,DF,,,nicolas-tagliafico,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:04.78+00:00,
,,,1998-04-06,,,Atlético Madrid,2026-05-17T20:19:10.53+00:00,,Nahuel Molina,,,4283,,,Nahuel Molina,Argentina,,,DF,,,nahuel-molina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:05.336+00:00,
,,,1991-06-27,,,River Plate,2026-05-17T20:19:11.064+00:00,,Germán Pezzella,,,4285,,,Germán Pezzella,Argentina,,,DF,,,german-pezzella,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:05.889+00:00,
,,,1998-01-18,,,Manchester United,2026-05-17T20:19:11.614+00:00,,Lisandro Martínez,,,4287,,,Lisandro Martínez,Argentina,,,DF,,,lisandro-martinez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:06.473+00:00,
,,,1999-01-26,,,Marseille,2026-05-17T20:19:12.13+00:00,,Leonardo Balerdi,,,4289,,,Leonardo Balerdi,Argentina,,,DF,,,leonardo-balerdi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:07.028+00:00,
,,,1997-05-10,,,Bournemouth,2026-05-17T20:19:12.649+00:00,,Marcos Senesi,,,4291,,,Marcos Senesi,Argentina,,,DF,,,marcos-senesi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:07.572+00:00,
,,,1997-11-07,,,Union Saint-Gilloise,2026-05-17T20:19:13.188+00:00,,Kevin Mac Allister,,,4293,,,Kevin Mac Allister,Argentina,,,DF,,,kevin-mac-allister,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:08.213+00:00,
,,,1998-09-14,,,Hamburger SV,2026-05-17T20:19:13.765+00:00,,Nicolás Capaldo,,,4295,,,Nicolás Capaldo,Argentina,,,DF,,,nicolas-capaldo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:08.827+00:00,
,,,1999-12-15,,,Getafe,2026-05-17T20:19:14.416+00:00,,Zaid Romero,,,4297,,,Zaid Romero,Argentina,,,DF,,,zaid-romero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:09.443+00:00,
,,,1994-06-29,,,Boca Juniors,2026-05-17T20:19:14.94+00:00,,Leandro Paredes,,,4299,,,Leandro Paredes,Argentina,,,MF,,,leandro-paredes,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:09.964+00:00,
,,,1998-12-24,,,Liverpool,2026-05-17T20:19:15.454+00:00,,Alexis Mac Allister,,,4301,,,Alexis Mac Allister,Argentina,,,MF,,,alexis-mac-allister,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:10.472+00:00,
,,,1998-10-05,,,Bayer Leverkusen,2026-05-17T20:19:15.978+00:00,,Exequiel Palacios,,,4303,,,Exequiel Palacios,Argentina,,,MF,,,exequiel-palacios,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:10.984+00:00,
,,,2001-04-26,,,Atlético Madrid,2026-05-17T20:19:16.563+00:00,,Thiago Almada,,,4305,,,Thiago Almada,Argentina,,,MF,,,thiago-almada,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:11.52+00:00,
,,,2002-12-18,,,Atlético Madrid,2026-05-17T20:19:17.09+00:00,,Giuliano Simeone,,,4307,,,Giuliano Simeone,Argentina,,,MF,,,giuliano-simeone,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:12.054+00:00,
,,,2004-07-23,,,Strasbourg,2026-05-17T20:19:17.603+00:00,,Valentín Barco,,,4309,,,Valentín Barco,Argentina,,,MF,,,valentin-barco,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:12.588+00:00,
,,,2003-01-07,,,Como,2026-05-17T20:19:18.162+00:00,,Máximo Perrone,,,4311,,,Máximo Perrone,Argentina,,,MF,,,maximo-perrone,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:13.108+00:00,
,,,2005-06-16,,,Boca Juniors,2026-05-17T20:19:18.682+00:00,,Milton Delgado,,,4313,,,Milton Delgado,Argentina,,,MF,,,milton-delgado,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:13.742+00:00,
,,,2001-07-04,,,Porto,2026-05-17T20:19:19.2+00:00,,Alan Varela,,,4315,,,Alan Varela,Argentina,,,MF,,,alan-varela,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:14.313+00:00,
,,,1997-08-22,,,Internazionale,2026-05-17T20:19:19.72+00:00,,Lautaro Martínez,,,4317,,,Lautaro Martínez,Argentina,,,FW,,,lautaro-martinez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:14.822+00:00,
,,,1998-04-06,,,Atlético Madrid,2026-05-17T20:19:20.239+00:00,,Nicolás González,,,4319,,,Nicolás González,Argentina,,,FW,,,nicolas-gonzalez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:15.337+00:00,
,,,2007-08-14,,,Real Madrid,2026-05-17T20:19:20.833+00:00,,Franco Mastantuono,,,4321,,,Franco Mastantuono,Argentina,,,FW,,,franco-mastantuono,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:15.849+00:00,
,,,2006-01-31,,,Benfica,2026-05-17T20:19:21.686+00:00,,Gianluca Prestianni,,,4323,,,Gianluca Prestianni,Argentina,,,FW,,,gianluca-prestianni,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:16.364+00:00,
,,,2004-09-18,,,Bologna,2026-05-17T20:19:22.209+00:00,,Santiago Castro,,,4325,,,Santiago Castro,Argentina,,,FW,,,santiago-castro,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:16.876+00:00,
,,,2001-10-22,,,Parma,2026-05-17T20:19:23.12+00:00,,Mateo Pellegrino,,,4327,,,Mateo Pellegrino,Argentina,,,FW,,,mateo-pellegrino,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:17.39+00:00,
,,,1988-08-31,,,Atlético Nacional,2026-05-17T20:19:23.635+00:00,,David Ospina,,,4329,,,David Ospina,Argentina,,,GK,,,david-ospina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:17.906+00:00,
,,,1995-03-29,,,Vélez Sarsfield,2026-05-17T20:19:24.205+00:00,,Álvaro Montero,,,4331,,,Álvaro Montero,Argentina,,,GK,,,alvaro-montero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:18.42+00:00,
,,,1991-09-10,,,Independiente Santa Fe,2026-05-17T20:19:24.733+00:00,,Andrés Mosquera,,,4333,,,Andrés Mosquera,Argentina,,,GK,,,andres-mosquera,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:19.029+00:00,
,,,1994-07-11,,,Independiente del Valle,2026-05-17T20:19:25.253+00:00,,Aldair Quintana,,,4334,,,Aldair Quintana,Argentina,,,GK,,,aldair-quintana,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:19.29+00:00,
,,,1992-01-13,,,Independiente,2026-05-17T20:19:25.836+00:00,,Santiago Arias,,,4336,,,Santiago Arias,Argentina,,,DF,,,santiago-arias,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:19.794+00:00,
,,,1996-05-26,,,Crystal Palace,2026-05-17T20:19:26.505+00:00,,Daniel Muñoz,,,4338,,,Daniel Muñoz,Argentina,,,DF,,,daniel-munoz,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:20.305+00:00,
,,,1998-06-26,,,Bologna,2026-05-17T20:19:27.113+00:00,,Jhon Lucumí,,,4340,,,Jhon Lucumí,Argentina,,,DF,,,jhon-lucumi,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:20.811+00:00,
,,,1993-09-02,,,Nantes,2026-05-17T20:19:27.733+00:00,,Deiver Machado,,,4342,,,Deiver Machado,Argentina,,,DF,,,deiver-machado,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:21.347+00:00,
,,,2001-05-02,,,Wolverhampton Wanderers,2026-05-17T20:19:28.254+00:00,,Yerson Mosquera,,,4344,,,Yerson Mosquera,Argentina,,,DF,,,yerson-mosquera,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:21.859+00:00,
,,,2001-01-08,,,Juventus,2026-05-17T20:19:28.854+00:00,,Juan Cabal,,,4346,,,Juan Cabal,Argentina,,,DF,,,juan-cabal,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:22.372+00:00,
,,,1995-10-05,,,Atlético Nacional,2026-05-17T20:19:29.985+00:00,,Andrés Román,,,4348,,,Andrés Román,Argentina,,,DF,,,andres-roman,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:22.889+00:00,
,,,2003-03-10,,,Vancouver Whitecaps FC,2026-05-17T20:19:30.855+00:00,,Édier Ocampo,,,4350,,,Édier Ocampo,Argentina,,,DF,,,edier-ocampo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:23.402+00:00,
,,,1991-07-12,,,Minnesota United FC,2026-05-17T20:19:31.466+00:00,,James Rodríguez ( captain ),,,4352,,,James Rodríguez ( captain ),Argentina,,,MF,,,james-rodriguez-captain,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:23.908+00:00,
,,,1994-10-25,,,Crystal Palace,2026-05-17T20:19:32.088+00:00,,Jefferson Lerma,,,4354,,,Jefferson Lerma,Argentina,,,MF,,,jefferson-lerma,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:24.442+00:00,
,,,1993-01-18,,,River Plate,2026-05-17T20:19:32.644+00:00,,Juan Fernando Quintero,,,4356,,,Juan Fernando Quintero,Argentina,,,MF,,,juan-fernando-quintero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:25.005+00:00,
,,,2000-06-02,,,Benfica,2026-05-17T20:19:33.258+00:00,,Richard Ríos,,,4358,,,Richard Ríos,Argentina,,,MF,,,richard-rios,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:25.625+00:00,
,,,1998-05-25,,,Flamengo,2026-05-17T20:19:33.791+00:00,,Jorge Carrascal,,,4360,,,Jorge Carrascal,Argentina,,,MF,,,jorge-carrascal,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:26.131+00:00,
,,,2003-11-19,,,Galatasaray,2026-05-17T20:19:34.069+00:00,,Yáser Asprilla,,,4361,,,Yáser Asprilla,Argentina,,,MF,,,yaser-asprilla,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:26.388+00:00,
,,,1998-09-12,,,Athletico Paranaense,2026-05-17T20:19:34.63+00:00,,Juan Portilla,,,4363,,,Juan Portilla,Argentina,,,MF,,,juan-portilla,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:26.901+00:00,
,,,1996-06-03,,,Coritiba,2026-05-17T20:19:35.162+00:00,,Sebastián Gómez,,,4365,,,Sebastián Gómez,Argentina,,,MF,,,sebastian-gomez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:27.426+00:00,
,,,2000-02-06,,,Real Betis,2026-05-17T20:19:35.708+00:00,,Nelson Deossa,,,4367,,,Nelson Deossa,Argentina,,,MF,,,nelson-deossa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:27.934+00:00,
,,,2005-04-02,,,Atlético Nacional,2026-05-17T20:19:35.967+00:00,,Juan Manuel Rengifo &#91; es &#93;,,,4368,,,Juan Manuel Rengifo &#91; es &#93;,Argentina,,,MF,,,juan-manuel-rengifo-91-es-93,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:28.189+00:00,
,,,2004-10-03,,,Birmingham City,2026-05-17T20:19:36.747+00:00,,Jhon Solís,,,4370,,,Jhon Solís,Argentina,,,MF,,,jhon-solis,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:28.801+00:00,
,,,1995-09-15,,,Internacional,2026-05-17T20:19:37.277+00:00,,Rafael Santos Borré,,,4372,,,Rafael Santos Borré,Argentina,,,FW,,,rafael-santos-borre,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:29.358+00:00,
,,,2003-12-13,,,Zenit Saint Petersburg,2026-05-17T20:19:37.803+00:00,,Jhon Durán,,,4374,,,Jhon Durán,Argentina,,,FW,,,jhon-duran,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:29.992+00:00,
,,,1999-04-20,,,Real Betis,2026-05-17T20:19:38.326+00:00,,Cucho Hernández,,,4376,,,Cucho Hernández,Argentina,,,FW,,,cucho-hernandez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:30.499+00:00,
,,,1996-05-19,,,Independiente Rivadavia,2026-05-17T20:19:38.845+00:00,,Sebastián Villa,,,4378,,,Sebastián Villa,Argentina,,,FW,,,sebastian-villa,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:31.02+00:00,
,,,1999-07-20,,,Internacional,2026-05-17T20:19:39.111+00:00,,Johan Carbonero,,,4379,,,Johan Carbonero,Argentina,,,FW,,,johan-carbonero,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:31.275+00:00,
,,,1992-06-27,,,Athletico Paranaense,2026-05-17T20:19:39.377+00:00,,Stiven Mendoza,,,4380,,,Stiven Mendoza,Argentina,,,FW,,,stiven-mendoza,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:31.538+00:00,
,,,2005-04-24,,,Cruzeiro,2026-05-17T20:19:39.893+00:00,,Néiser Villarreal,,,4382,,,Néiser Villarreal,Argentina,,,FW,,,neiser-villarreal,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:32.044+00:00,
,,,1991-01-04,,,Navbahor,2026-05-17T20:19:40.677+00:00,,Utkir Yusupov,,,4384,,,Utkir Yusupov,Uzbekistan,,,GK,,,utkir-yusupov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:32.571+00:00,
,,,1995-06-23,,,Neftchi,2026-05-17T20:19:41.24+00:00,,Botirali Ergashev,,,4386,,,Botirali Ergashev,Uzbekistan,,,GK,,,botirali-ergashev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:33.101+00:00,
,,,1996-07-07,,,Esteghlal,2026-05-17T20:19:41.76+00:00,,Rustam Ashurmatov,,,4388,,,Rustam Ashurmatov,Uzbekistan,,,DF,,,rustam-ashurmatov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:33.613+00:00,
,,,1997-04-19,,,Pakhtakor,2026-05-17T20:19:42.29+00:00,,Khojiakbar Alijonov,,,4390,,,Khojiakbar Alijonov,Uzbekistan,,,DF,,,khojiakbar-alijonov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:34.116+00:00,
,,,1992-11-30,,,Nasaf,2026-05-17T20:19:42.812+00:00,,Umar Eshmurodov,,,4392,,,Umar Eshmurodov,Uzbekistan,,,DF,,,umar-eshmurodov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:34.631+00:00,
,,,2001-02-14,,,Neftchi,2026-05-17T20:19:43.336+00:00,,Ibrokhimkhalil Yuldoshev,,,4394,,,Ibrokhimkhalil Yuldoshev,Uzbekistan,,,DF,,,ibrokhimkhalil-yuldoshev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:35.159+00:00,
,,,1996-06-12,,,Galatasaray,2026-05-17T20:19:25.579+00:00,,Davinson Sánchez,,,4335,,,Davinson Sánchez,Argentina,,,DF,,,davinson-sanchez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:19.542+00:00,
,,,1994-09-23,,,Cagliari,2026-05-17T20:19:26.196+00:00,,Yerry Mina,,,4337,,,Yerry Mina,Argentina,,,DF,,,yerry-mina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:20.049+00:00,
,,,1992-08-21,,,Mallorca,2026-05-17T20:19:26.766+00:00,,Johan Mojica,,,4339,,,Johan Mojica,Argentina,,,DF,,,johan-mojica,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:20.556+00:00,
,,,1999-03-09,,,Vasco da Gama,2026-05-17T20:19:27.42+00:00,,Carlos Cuesta,,,4341,,,Carlos Cuesta,Argentina,,,DF,,,carlos-cuesta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:21.092+00:00,
,,,1993-02-18,,,América,2026-05-17T20:19:27.989+00:00,,Cristian Borja,,,4343,,,Cristian Borja,Argentina,,,DF,,,cristian-borja,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:21.599+00:00,
,,,1998-03-06,,,UNAM,2026-05-17T20:19:28.516+00:00,,Álvaro Angulo,,,4345,,,Álvaro Angulo,Argentina,,,DF,,,alvaro-angulo,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:22.115+00:00,
,,,1997-01-23,,,Cruz Azul,2026-05-17T20:19:29.675+00:00,,Willer Ditta,,,4347,,,Willer Ditta,Argentina,,,DF,,,willer-ditta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:22.634+00:00,
,,,1999-04-05,,,Deportes Tolima,2026-05-17T20:19:30.597+00:00,,Junior Hernández &#91; es &#93;,,,4349,,,Junior Hernández &#91; es &#93;,Argentina,,,DF,,,junior-hernandez-91-es-93,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:23.148+00:00,
,,,1998-09-13,,,San Lorenzo,2026-05-17T20:19:31.214+00:00,,Jhohan Romaña,,,4351,,,Jhohan Romaña,Argentina,,,DF,,,jhohan-romana,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:23.658+00:00,
,,,1988-05-26,,,Pisa,2026-05-17T20:19:31.825+00:00,,Juan Cuadrado,,,4353,,,Juan Cuadrado,Argentina,,,MF,,,juan-cuadrado,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:24.174+00:00,
,,,1993-10-16,,,Zenit Saint Petersburg,2026-05-17T20:19:32.356+00:00,,Wilmar Barrios,,,4355,,,Wilmar Barrios,Argentina,,,MF,,,wilmar-barrios,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:24.75+00:00,
,,,1997-09-21,,,Palmeiras,2026-05-17T20:19:32.917+00:00,,Jhon Arias,,,4357,,,Jhon Arias,Argentina,,,MF,,,jhon-arias,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:25.264+00:00,
,,,2000-09-29,,,River Plate,2026-05-17T20:19:33.521+00:00,,Kevin Castaño,,,4359,,,Kevin Castaño,Argentina,,,MF,,,kevin-castano,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:25.877+00:00,
,,,2000-05-24,,,Rosario Central,2026-05-17T20:19:34.343+00:00,,Jaminton Campaz,,,4362,,,Jaminton Campaz,Argentina,,,MF,,,jaminton-campaz,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:26.645+00:00,
,,,2003-07-26,,,Racing Santander,2026-05-17T20:19:34.9+00:00,,Gustavo Puerta,,,4364,,,Gustavo Puerta,Argentina,,,MF,,,gustavo-puerta,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:27.165+00:00,
,,,2006-04-11,,,Botafogo,2026-05-17T20:19:35.421+00:00,,Jordan Barrera,,,4366,,,Jordan Barrera,Argentina,,,MF,,,jordan-barrera,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:27.679+00:00,
,,,2002-09-20,,,Vasco da Gama,2026-05-17T20:19:36.482+00:00,,Johan Rojas,,,4369,,,Johan Rojas,Argentina,,,MF,,,johan-rojas,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:28.448+00:00,
,,,1997-01-13,,,Bayern Munich,2026-05-17T20:19:37.014+00:00,,Luis Díaz,,,4371,,,Luis Díaz,Argentina,,,FW,,,luis-diaz,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:29.103+00:00,
,,,1993-05-11,,,Krasnodar,2026-05-17T20:19:37.547+00:00,,Jhon Córdoba,,,4373,,,Jhon Córdoba,Argentina,,,FW,,,jhon-cordoba,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:29.724+00:00,
,,,1997-12-02,,,Sporting CP,2026-05-17T20:19:38.065+00:00,,Luis Suárez,,,4375,,,Luis Suárez,Argentina,,,FW,,,luis-suarez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:30.243+00:00,
,,,2002-09-12,,,Vasco da Gama,2026-05-17T20:19:38.586+00:00,,Andrés Gómez,,,4377,,,Andrés Gómez,Argentina,,,FW,,,andres-gomez,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:30.757+00:00,
,,,1998-01-01,,,Estudiantes,2026-05-17T20:19:39.635+00:00,,Edwuin Cetré,,,4381,,,Edwuin Cetré,Argentina,,,FW,,,edwuin-cetre,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:31.793+00:00,
,,,2000-04-26,,,Athletico Paranaense,2026-05-17T20:19:40.417+00:00,,Kevin Viveros,,,4383,,,Kevin Viveros,Argentina,,,FW,,,kevin-viveros,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,3,2026-05-17T20:26:32.298+00:00,
,,,2001-03-20,,,Nasaf,2026-05-17T20:19:40.949+00:00,,Abduvohid Nematov,,,4385,,,Abduvohid Nematov,Uzbekistan,,,GK,,,abduvohid-nematov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:32.84+00:00,
,,,2002-06-03,,,Pakhtakor,2026-05-17T20:19:41.498+00:00,,Vladimir Nazarov,,,4387,,,Vladimir Nazarov,Uzbekistan,,,GK,,,vladimir-nazarov,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:33.356+00:00,
,,,1991-01-17,,,Neftchi,2026-05-17T20:19:42.03+00:00,,Farrukh Sayfiev,,,4389,,,Farrukh Sayfiev,Uzbekistan,,,DF,,,farrukh-sayfiev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:33.867+00:00,
,,,1998-07-23,,,Nasaf,2026-05-17T20:19:42.547+00:00,,Sherzod Nasrullaev,,,4391,,,Sherzod Nasrullaev,Uzbekistan,,,DF,,,sherzod-nasrullaev,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,50,2026-05-17T20:26:34.374+00:00,
